ros_time_sec,ground_truth_x,ground_truth_y,ground_truth_z,raw_gnss_lat,raw_gnss_lon,raw_gnss_alt,rtk_lat,rtk_lon,rtk_alt,raw_gnss_std_m,rtk_std_m,improvement_pct,rtk_status_code,rtk_status_name,rtk_accuracy_m
1779125471.4621,4.5005,0.0000,30.0000,,,,,,,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125471.5033,0.5002,0.0000,30.0000,39.98101301,116.34404066,79.6141,39.98099998,116.34405275,80.0135,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125471.5622,5.0008,0.0000,30.0000,39.98101519,116.34400702,80.7013,39.98100497,116.34399075,78.5617,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125471.6032,1.0000,0.0000,30.0000,39.98100137,116.34407416,77.5276,39.98100008,116.34405911,80.0118,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125471.6623,5.5013,0.0000,30.0000,39.98099933,116.34402717,79.7227,39.98101647,116.34399975,79.7682,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125471.7033,1.5004,0.0000,30.0000,39.98100290,116.34403665,82.0684,39.98099971,116.34406470,80.0329,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125471.7623,6.0011,0.0000,30.0000,39.98099526,116.34401006,80.7985,39.98100556,116.34402402,80.6462,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125471.8033,2.0002,0.0000,30.0000,39.98100619,116.34406635,83.6359,39.98100006,116.34407071,80.0867,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125471.8622,6.5008,0.0000,30.0000,39.98099452,116.34406111,79.2316,39.98100830,116.34400914,81.6935,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125471.9038,2.5027,0.0000,30.0000,39.98098087,116.34408200,80.9910,39.98100016,116.34407592,80.0280,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125471.9623,7.0013,0.0000,30.0000,39.98098868,116.34402734,78.7633,39.98101002,116.34404078,80.8147,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779125472.0034,3.0006,0.0000,30.0000,39.98099164,116.34408354,78.4974,39.98100021,116.34408204,80.0417,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.0625,7.5024,0.0000,30.0000,39.98100313,116.34402347,80.1750,39.98101174,116.34403902,80.3354,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.1035,3.5012,0.0000,30.0000,39.98102708,116.34406564,80.6589,39.98100046,116.34408792,79.9609,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.1622,8.0009,0.0000,30.0000,39.98100091,116.34405298,80.4337,39.98098037,116.34405215,79.5205,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.2034,4.0007,0.0000,30.0000,39.98100002,116.34411727,79.2677,39.98099973,116.34409376,79.9980,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.2621,8.5001,0.0000,30.0000,39.98099139,116.34403863,79.5873,39.98098833,116.34407319,81.4524,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.3035,4.5011,0.0000,30.0000,39.98102011,116.34409340,79.8356,39.98099993,116.34409913,79.9641,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.3622,9.0010,0.0000,30.0000,39.98099549,116.34402317,80.2441,39.98100958,116.34406308,81.1900,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.4034,5.0008,0.0000,30.0000,39.98099581,116.34409074,80.5059,39.98100026,116.34410602,79.9634,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.4621,9.5006,0.0000,30.0000,39.98099377,116.34405249,81.2870,39.98098281,116.34405526,78.3001,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.5033,5.5002,0.0000,30.0000,39.98098837,116.34411982,82.9892,39.98100016,116.34411070,80.0110,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.5626,10.0030,0.0000,30.0000,39.98100670,116.34404831,80.2136,39.98099424,116.34407662,80.2378,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.6035,6.0014,0.0000,30.0000,39.98097849,116.34411946,82.7008,39.98100049,116.34411764,80.0516,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.6621,10.5004,0.0000,30.0000,39.98099583,116.34408136,80.6852,39.98099511,116.34405872,79.4274,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125472.7034,6.5008,0.0000,30.0000,39.98099253,116.34411941,80.5625,39.98099959,116.34412355,79.9596,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.7623,11.0011,0.0000,30.0000,39.98100656,116.34405518,79.2959,39.98100648,116.34407643,80.6698,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.8033,7.0005,0.0000,30.0000,39.98100817,116.34412777,76.4193,39.98100020,116.34412888,79.9981,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.8623,11.5012,0.0000,30.0000,39.98101646,116.34410414,78.5622,39.98099973,116.34408236,80.0016,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.9034,7.5006,0.0000,30.0000,39.98098874,116.34414637,81.1804,39.98099984,116.34413466,80.0212,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125472.9629,12.0045,0.0000,30.0000,39.98098656,116.34406467,80.5997,39.98099490,116.34407201,81.9488,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125473.0034,8.0009,0.0000,30.0000,39.98098109,116.34413358,76.2390,39.98099977,116.34414105,79.9627,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.0626,12.5029,0.0000,30.0000,39.98101086,116.34410504,78.8193,39.98098720,116.34409018,79.4915,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779125473.1036,8.5018,0.0000,30.0000,39.98100423,116.34416752,79.3344,39.98100012,116.34414656,79.9623,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.1624,13.0016,0.0000,30.0000,39.98097672,116.34411445,80.6516,39.98099982,116.34409970,80.0246,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.2036,9.0018,0.0000,30.0000,39.98099070,116.34413405,81.1708,39.98099979,116.34415275,80.0070,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.2621,13.5004,0.0000,30.0000,39.98099734,116.34409184,80.2158,39.98100009,116.34410573,80.0082,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125473.3038,9.5026,0.0000,30.0000,39.98100523,116.34413930,80.8266,39.98099981,116.34415851,80.0275,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.3626,14.0027,0.0000,30.0000,39.98099419,116.34408824,79.5867,39.98099992,116.34411096,80.0066,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.4034,10.0006,0.0000,30.0000,39.98099468,116.34413205,77.3774,39.98100006,116.34416488,80.0038,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.4623,14.5013,0.0000,30.0000,39.98098398,116.34414297,79.0404,39.98100035,116.34411669,80.0374,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779125473.5034,10.5010,0.0000,30.0000,39.98099840,116.34416884,75.3459,39.98100014,116.34416957,80.0360,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.5622,15.0008,0.0000,30.0000,39.98099701,116.34413428,77.7938,39.98100422,116.34410525,81.2572,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125473.6033,11.0002,0.0000,30.0000,39.98098017,116.34415658,79.3683,39.98099990,116.34417559,80.0239,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.6621,15.5004,0.0000,30.0000,39.98103926,116.34416407,80.6216,39.98097127,116.34411156,80.4016,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125473.7033,11.5003,0.0000,30.0000,39.98099688,116.34416689,82.1062,39.98099964,116.34418169,79.9762,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.7622,16.0010,0.0000,30.0000,39.98098604,116.34417893,77.4880,39.98099928,116.34417317,82.6519,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125473.8038,12.0026,0.0000,30.0000,39.98099232,116.34418804,79.4561,39.98099969,116.34418736,80.0410,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.8627,16.5033,0.0000,30.0000,39.98098893,116.34417814,81.2577,39.98101255,116.34412483,80.5774,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125473.9039,12.5035,0.0000,30.0000,39.98100051,116.34420815,79.3484,39.98100018,116.34419396,79.9751,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125473.9623,17.0015,0.0000,30.0000,39.98100233,116.34412411,82.3686,39.98100010,116.34414626,79.9423,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.0033,13.0005,0.0000,30.0000,39.98100296,116.34422228,79.3836,39.98100578,116.34421877,82.3036,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.0625,17.5021,0.0000,30.0000,39.98098238,116.34414586,79.4231,39.98100020,116.34415266,80.0079,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779125474.1034,13.5005,0.0000,30.0000,39.98101969,116.34419845,78.3394,39.98099980,116.34420566,79.9978,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.1624,18.0018,0.0000,30.0000,39.98101068,116.34414982,78.4783,39.98100122,116.34418302,80.9659,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779125474.2034,14.0008,0.0000,30.0000,39.98099934,116.34417499,78.7352,39.98098817,116.34418961,79.4988,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.2625,18.5022,0.0000,30.0000,39.98099116,116.34417607,79.6997,39.98099991,116.34416416,79.9530,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.3033,14.5005,0.0000,30.0000,39.98101802,116.34422637,79.7682,39.98099698,116.34420467,80.3637,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.3621,19.0001,0.0000,30.0000,39.98098539,116.34417310,80.1357,39.98103392,116.34417401,82.8153,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.4033,15.0001,0.0000,30.0000,39.98099613,116.34420774,77.8048,39.98100425,116.34421236,81.8088,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.4622,19.5009,0.0000,30.0000,39.98099119,116.34416303,76.7791,39.98100071,116.34417520,80.0039,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.5033,15.5000,0.0000,30.0000,39.98099873,116.34421320,77.3634,39.98102869,116.34420282,78.0689,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.5624,20.0017,0.0000,30.0000,39.98102475,116.34416243,84.3576,39.98099504,116.34416111,80.5123,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.6032,15.9998,0.0000,30.0000,39.98097338,116.34425335,80.3820,39.98100055,116.34423535,80.0172,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.6623,20.5014,0.0000,30.0000,39.98101761,116.34421072,79.8112,39.98100048,116.34418790,79.9621,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.7033,16.5001,0.0000,30.0000,39.98101365,116.34424864,80.2331,39.98100006,116.34424035,80.0095,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.7624,21.0018,0.0000,30.0000,39.98100642,116.34421311,79.7332,39.98099987,116.34419314,80.0078,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.8034,17.0010,0.0000,30.0000,39.98098501,116.34423279,81.7867,39.98100647,116.34425083,77.3831,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125474.8623,21.5013,0.0000,30.0000,39.98100612,116.34421562,78.3344,39.98100018,116.34419955,79.9623,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.9035,17.5011,0.0000,30.0000,39.98099861,116.34424693,79.6220,39.98100009,116.34425160,79.9944,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125474.9623,22.0016,0.0000,30.0000,39.98100238,116.34420101,80.4440,39.98097633,116.34419863,80.4920,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.0034,18.0006,0.0000,30.0000,39.98097933,116.34428831,81.2957,39.98099917,116.34425216,78.4207,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.0623,22.5015,0.0000,30.0000,39.98101168,116.34420294,78.1521,39.98099994,116.34421165,80.0262,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125475.1039,18.5034,0.0000,30.0000,39.98100592,116.34429446,81.2420,39.98100090,116.34425858,78.9539,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.1623,23.0012,0.0000,30.0000,39.98098412,116.34423432,81.1735,39.98099995,116.34421705,79.9953,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125475.2034,19.0009,0.0000,30.0000,39.98100985,116.34430167,77.6419,39.98098421,116.34426847,79.2226,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.2621,23.5003,0.0000,30.0000,39.98100859,116.34424933,78.9516,39.98100044,116.34420493,78.1752,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.3034,19.5008,0.0000,30.0000,39.98100420,116.34426370,81.7330,39.98096913,116.34428621,80.4566,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.3624,24.0018,0.0000,30.0000,39.98099467,116.34421761,79.9036,39.98099977,116.34422910,79.9711,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779125475.4034,20.0008,0.0000,30.0000,39.98101989,116.34425357,80.5525,39.98099231,116.34429627,81.2206,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.4622,24.5011,0.0000,30.0000,39.98100314,116.34425327,80.3516,39.98098837,116.34423923,79.7787,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.5033,20.5001,0.0000,30.0000,39.98100517,116.34428455,81.4997,39.98099832,116.34426862,82.2222,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779125475.5623,25.0011,0.0000,30.0000,39.98098892,116.34422725,80.3035,39.98100015,116.34425518,81.9934,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779125475.6034,21.0009,0.0000,30.0000,39.98101134,116.34430816,80.8312,39.98100000,116.34429295,79.9728,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125475.6621,25.5005,0.0000,30.0000,39.98098997,116.34423763,78.9241,39.98099987,116.34424585,79.9732,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125475.7034,21.5006,0.0000,30.0000,39.98098930,116.34427079,80.6595,39.98100372,116.34430817,77.8809,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.7623,26.0015,0.0000,30.0000,39.98100073,116.34421144,79.2923,39.98099972,116.34425205,80.0252,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125475.8035,22.0012,0.0000,30.0000,39.98100309,116.34431819,80.7951,39.98099758,116.34429243,80.2952,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.8624,26.5018,0.0000,30.0000,39.98099469,116.34427236,80.7818,39.98099842,116.34425325,81.2443,1.5000,0.0300,98.00,1,GNSS_ONLY,1.5000
1779125475.9038,22.5025,0.0000,30.0000,39.98098253,116.34427564,77.7767,39.98099086,116.34426965,81.1242,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125475.9624,27.0021,0.0000,30.0000,39.98100267,116.34425880,81.6338,39.98099907,116.34428715,82.0304,1.5000,1.5000,0.00,3,RTK_FIXED,0.0300
1779125476.0032,22.9999,0.0000,30.0000,39.98098872,116.34431818,79.1084,39.98098803,116.34429052,79.4630,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125476.0624,27.5016,0.0000,30.0000,39.98100565,116.34428097,81.2651,39.98099955,116.34426954,80.0160,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125476.1035,23.5014,0.0000,30.0000,39.98097533,116.34432011,81.3924,39.98099281,116.34431177,78.3954,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125476.1622,28.0009,0.0000,30.0000,39.98099868,116.34426417,78.6194,39.98100052,116.34427543,80.0313,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125476.2034,24.0008,0.0000,30.0000,39.98102091,116.34433368,78.7627,39.98099988,116.34432914,80.0601,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125476.2624,28.5019,0.0000,30.0000,39.98100470,116.34427906,82.9265,39.98100093,116.34431789,80.2403,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125476.3033,24.5003,0.0000,30.0000,39.98098860,116.34435306,80.4996,39.98100423,116.34433368,78.7499,1.5000,1.5000,0.00,1,GNSS_ONLY,1.5000
1779125476.3621,29.0002,0.0000,30.0000,39.98100730,116.34428090,77.8903,39.98099988,116.34428693,80.0236,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125476.4032,24.9999,0.0000,30.0000,39.98100721,116.34434712,79.9589,39.98099936,116.34433879,80.0463,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125476.4622,29.5009,0.0000,30.0000,39.98099543,116.34430397,81.5958,39.98100028,116.34429287,80.0413,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125476.5033,25.5001,0.0000,30.0000,39.98100212,116.34436328,79.3473,39.98099987,116.34434755,79.9574,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125476.5621,30.0002,0.0000,30.0000,39.98100580,116.34428524,78.7227,39.98100244,116.34430090,80.0916,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125476.6035,26.0012,0.0000,30.0000,39.98100612,116.34434667,79.5370,39.98099589,116.34435445,79.9161,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125476.6624,30.5017,0.0000,30.0000,39.98097430,116.34430161,80.8382,39.98099973,116.34430512,80.0431,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779125476.7034,26.5007,0.0000,30.0000,39.98099268,116.34430545,83.6306,39.98099874,116.34435886,80.1163,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125476.7622,31.0011,0.0000,30.0000,39.98100766,116.34432430,80.9081,39.98099985,116.34431095,80.0506,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125476.8034,27.0005,0.0000,30.0000,39.98099072,116.34437519,81.3467,39.98099782,116.34436821,79.7781,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125476.8623,31.5012,0.0000,30.0000,39.98099742,116.34434003,82.1057,39.98100327,116.34431524,80.0329,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125476.9033,27.5005,0.0000,30.0000,39.98099945,116.34437140,77.7190,39.98099999,116.34436939,80.0094,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125476.9623,32.0014,0.0000,30.0000,39.98100859,116.34429486,79.1918,39.98099462,116.34432576,79.8034,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779125477.0033,28.0002,0.0000,30.0000,39.98100831,116.34437169,77.0291,39.98100007,116.34437590,80.0655,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779125477.0622,32.5009,0.0000,30.0000,39.98098494,116.34431297,80.5487,39.98100009,116.34432838,80.0056,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.1034,28.5007,0.0000,30.0000,39.98097999,116.34436997,80.4247,39.98099963,116.34438057,79.9886,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.1623,33.0012,0.0000,30.0000,39.98098802,116.34431224,79.8940,39.98100018,116.34433463,80.0110,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.2034,29.0008,0.0000,30.0000,39.98098217,116.34443095,79.3802,39.98100024,116.34438677,79.9706,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.2622,33.5010,0.0000,30.0000,39.98099908,116.34431452,80.3931,39.98100043,116.34433735,79.6363,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.3033,29.5004,0.0000,30.0000,39.98099008,116.34440207,78.5528,39.98099978,116.34439337,80.0192,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125477.3623,34.0014,0.0000,30.0000,39.98098555,116.34434068,81.0716,39.98099998,116.34434616,79.9820,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.4033,30.0002,0.0000,30.0000,39.98102171,116.34440275,78.1664,39.98100409,116.34439934,79.5871,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.4624,34.5021,0.0000,30.0000,39.98099429,116.34432918,79.2191,39.98100054,116.34435408,79.5563,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.5032,30.5000,0.0000,30.0000,39.98098346,116.34438582,81.1937,39.98100032,116.34440438,80.0043,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.5622,35.0009,0.0000,30.0000,39.98100604,116.34437098,77.4716,39.98099768,116.34435914,80.0588,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.6032,30.9999,0.0000,30.0000,39.98100601,116.34438529,78.7901,39.98100160,116.34440657,80.0604,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.6622,35.5010,0.0000,30.0000,39.98099909,116.34439721,80.4251,39.98099967,116.34436382,79.9748,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.7036,31.5017,0.0000,30.0000,39.98099281,116.34442448,79.3825,39.98099766,116.34442018,79.3968,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.7621,36.0004,0.0000,30.0000,39.98103435,116.34439763,79.3921,39.98099930,116.34436363,79.9284,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125477.8036,32.0018,0.0000,30.0000,39.98101983,116.34444658,79.3349,39.98100036,116.34442169,79.9537,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.8622,36.5010,0.0000,30.0000,39.98099773,116.34434716,80.1537,39.98100138,116.34437475,79.5673,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125477.9034,32.5008,0.0000,30.0000,39.98102740,116.34441947,80.6446,39.98099961,116.34442831,79.9561,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779125477.9621,37.0005,0.0000,30.0000,39.98102499,116.34438911,78.4851,39.98100272,116.34438154,79.9191,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.0034,33.0006,0.0000,30.0000,39.98099976,116.34440402,78.6464,39.98099982,116.34443277,79.5736,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.0625,37.5025,0.0000,30.0000,39.98100650,116.34435847,79.2159,39.98100019,116.34438723,80.0002,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779125478.1033,33.5001,0.0000,30.0000,39.98098226,116.34442710,81.2537,39.98100031,116.34444022,79.9923,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.1624,38.0017,0.0000,30.0000,39.98099775,116.34439955,81.2252,39.98100281,116.34439457,79.8697,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.2034,34.0008,0.0000,30.0000,39.98099354,116.34443785,81.1862,39.98099897,116.34444990,79.8938,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.2623,38.5011,0.0000,30.0000,39.98099237,116.34440727,79.6948,39.98100000,116.34439876,80.0104,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125478.3036,34.5016,0.0000,30.0000,39.98098480,116.34448255,80.9669,39.98100250,116.34445077,79.9387,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125478.3622,39.0010,0.0000,30.0000,39.98099923,116.34438635,81.5738,39.98099796,116.34440161,80.1396,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125478.4034,35.0008,0.0000,30.0000,39.98100872,116.34445333,79.9795,39.98100028,116.34445799,80.0531,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125478.4623,39.5013,0.0000,30.0000,39.98098360,116.34438958,80.9256,39.98100034,116.34441047,79.9511,1.5000,0.0300,98.00,2,RTK_FLOAT,0.2500
1779125478.5033,35.5003,0.0000,30.0000,39.98101333,116.34447546,81.4043,39.98100014,116.34446294,79.9767,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125478.5622,40.0008,0.0000,30.0000,39.98098595,116.34441103,78.8620,39.98099987,116.34441610,79.9772,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125478.6033,36.0002,0.0000,30.0000,39.98099747,116.34447859,80.4172,39.98100175,116.34446941,80.2018,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.6623,40.5011,0.0000,30.0000,39.98099402,116.34442498,79.3473,39.98099771,116.34442552,79.5350,1.5000,0.0300,98.00,3,RTK_FIXED,0.0300
1779125478.7036,36.5020,0.0000,30.0000,39.98099824,116.34447271,83.7580,39.98099917,116.34447632,79.7767,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125478.7625,41.0022,0.0000,30.0000,39.98099597,116.34442813,78.4774,39.98100401,116.34443393,80.2840,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.8033,37.0003,0.0000,30.0000,39.98103493,116.34450237,81.2561,39.98100281,116.34448198,80.1588,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125478.8622,41.5011,0.0000,30.0000,39.98102029,116.34442939,79.8996,39.98100019,116.34442854,79.8610,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.9035,37.5013,0.0000,30.0000,39.98102266,116.34446403,82.5935,39.98100057,116.34449052,80.3377,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
1779125478.9624,42.0020,0.0000,30.0000,39.98100273,116.34443985,78.3598,39.98100014,116.34444080,79.6743,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125479.0034,38.0006,0.0000,30.0000,39.98100872,116.34448981,81.4882,39.98100034,116.34449257,80.0078,1.5000,0.2500,83.33,3,RTK_FIXED,0.0300
1779125479.0623,42.5013,0.0000,30.0000,39.98099727,116.34444627,78.3764,39.98099832,116.34444505,79.6874,1.5000,0.2500,83.33,2,RTK_FLOAT,0.2500
